datetime,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,open,high,low,close,volume
2020-04-15 11:00:00,2524.0,2524.0,2524.0,2524.0,6785.89,6800.0,6750.0,6783.0,4478.957299
2020-04-15 12:00:00,2525.0,2525.0,2525.0,2525.0,6782.86,6783.47,6680.1,6713.67,8627.102138
2020-04-15 13:00:00,2526.0,2526.0,2526.0,2526.0,6713.67,6747.68,6690.0,6730.47,3004.48529
2020-04-15 14:00:00,2527.0,2527.0,2527.0,2527.0,6730.4,6777.0,6715.23,6717.66,3241.915406
2020-04-15 15:00:00,2528.0,2528.0,2528.0,2528.0,6717.66,6745.51,6690.0,6701.9,3279.592742
2020-04-15 16:00:00,2529.0,2529.0,2529.0,2529.0,6701.9,6749.69,6690.0,6729.58,2511.602033
2020-04-15 17:00:00,2530.0,2530.0,2530.0,2530.0,6729.59,6763.13,6724.51,6746.86,1660.33553
2020-04-15 18:00:00,2531.0,2531.0,2531.0,2531.0,6747.43,6773.89,6742.31,6748.23,1594.921261
2020-04-15 19:00:00,2532.0,2532.0,2532.0,2532.0,6748.49,6750.0,6725.0,6730.01,1477.539279
2020-04-15 20:00:00,2533.0,2533.0,2533.0,2533.0,6730.01,6754.0,6715.6,6741.16,1166.612804
2020-04-15 21:00:00,2534.0,2534.0,2534.0,2534.0,6741.49,6761.99,6719.19,6727.4,1217.08061
2020-04-15 22:00:00,2535.0,2535.0,2535.0,2535.0,6727.41,6731.0,6691.56,6708.96,1966.376941
2020-04-15 23:00:00,2536.0,2536.0,2536.0,2536.0,6709.2,6716.58,6605.0,6621.24,5162.638797
2020-04-16 00:00:00,2537.0,2537.0,2537.0,2537.0,6621.25,6621.25,6468.27,6573.15,9906.612854
2020-04-16 01:00:00,2538.0,2538.0,2538.0,2538.0,6573.04,6661.0,6545.0,6622.67,4303.340808
2020-04-16 02:00:00,2539.0,2539.0,2539.0,2539.0,6622.93,6646.15,6605.98,6641.92,2242.861813
2020-04-16 03:00:00,2540.0,2540.0,2540.0,2540.0,6641.97,6667.94,6586.73,6651.87,2233.104182
2020-04-16 04:00:00,2541.0,2541.0,2541.0,2541.0,6651.69,6678.68,6621.35,6622.29,1650.364365
2020-04-16 05:00:00,2542.0,2542.0,2542.0,2542.0,6623.56,6651.4,6622.27,6631.85,1577.733071
2020-04-16 06:00:00,2543.0,2543.0,2543.0,2543.0,6632.1,6694.01,6631.41,6688.66,3082.239826
2020-04-16 07:00:00,2544.0,2544.0,2544.0,2544.0,6688.63,6980.0,6686.39,6892.4,19957.628658
2020-04-16 08:00:00,2545.0,2545.0,2545.0,2545.0,6893.24,7147.28,6871.13,7045.27,13664.5634
2020-04-16 09:00:00,2546.0,2546.0,2546.0,2546.0,7045.3,7097.0,7017.0,7028.05,5569.162458
2020-04-16 10:00:00,2547.0,2547.0,2547.0,2547.0,7027.7,7061.8,6915.0,6952.82,7030.978488
2020-04-16 11:00:00,2548.0,2548.0,2548.0,2548.0,6952.81,7065.0,6939.01,7023.99,4495.433415
2020-04-16 12:00:00,2549.0,2549.0,2549.0,2549.0,7023.98,7077.0,6930.0,7057.38,6221.083345
2020-04-16 13:00:00,2550.0,2550.0,2550.0,2550.0,7057.69,7093.0,6973.0,6982.39,5116.826866
2020-04-16 14:00:00,2551.0,2551.0,2551.0,2551.0,6982.02,7030.0,6974.99,7021.97,3527.872951
2020-04-16 15:00:00,2552.0,2552.0,2552.0,2552.0,7021.97,7066.0,7000.83,7045.51,3844.532307
2020-04-16 16:00:00,2553.0,2553.0,2553.0,2553.0,7046.29,7064.93,6952.2,7004.61,4727.644354
2020-04-16 17:00:00,2554.0,2554.0,2554.0,2554.0,7004.61,7024.13,6986.08,7003.11,2173.174816
2020-04-16 18:00:00,2555.0,2555.0,2555.0,2555.0,7003.25,7040.0,6975.0,7009.23,2624.258338
2020-04-16 19:00:00,2556.0,2556.0,2556.0,2556.0,7009.96,7095.0,6991.76,7070.79,3658.288314
2020-04-16 20:00:00,2557.0,2557.0,2557.0,2557.0,7071.01,7071.03,6970.03,7047.53,3613.540779
2020-04-16 21:00:00,2558.0,2558.0,2558.0,2558.0,7047.18,7079.89,7029.0,7062.97,2183.036414
2020-04-16 22:00:00,2559.0,2559.0,2559.0,2559.0,7062.98,7168.94,7061.53,7152.93,6183.386535
2020-04-16 23:00:00,2560.0,2560.0,2560.0,2560.0,7151.06,7190.0,7064.0,7101.94,5422.189182
2020-04-17 00:00:00,2561.0,2561.0,2561.0,2561.0,7101.99,7138.26,7015.01,7062.16,4080.128889
2020-04-17 01:00:00,2562.0,2562.0,2562.0,2562.0,7062.17,7126.91,7061.12,7107.74,2139.387524
2020-04-17 02:00:00,2563.0,2563.0,2563.0,2563.0,7107.86,7109.24,7062.08,7062.3,1795.189239
2020-04-17 03:00:00,2564.0,2564.0,2564.0,2564.0,7062.62,7096.9,7047.62,7086.18,1869.945959
2020-04-17 04:00:00,2565.0,2565.0,2565.0,2565.0,7086.18,7087.76,7015.0,7045.83,2141.16297
2020-04-17 05:00:00,2566.0,2566.0,2566.0,2566.0,7045.64,7084.95,7031.09,7066.98,1507.813918
2020-04-17 06:00:00,2567.0,2567.0,2567.0,2567.0,7067.52,7067.62,7020.0,7057.35,2003.991765
2020-04-17 07:00:00,2568.0,2568.0,2568.0,2568.0,7057.63,7068.0,7024.14,7043.38,2345.575542
2020-04-17 08:00:00,2569.0,2569.0,2569.0,2569.0,7043.17,7074.71,7026.09,7060.33,2349.163773
2020-04-17 09:00:00,2570.0,2570.0,2570.0,2570.0,7060.3,7126.33,7055.32,7103.04,3037.830223
2020-04-17 10:00:00,2571.0,2571.0,2571.0,2571.0,7103.42,7110.0,7081.0,7097.84,2281.268047
2020-04-17 11:00:00,2572.0,2572.0,2572.0,2572.0,7097.84,7118.31,7055.0,7074.61,2111.165297
2020-04-17 12:00:00,2573.0,2573.0,2573.0,2573.0,7075.23,7100.0,7065.37,7099.98,1724.473117
2020-04-17 13:00:00,2574.0,2574.0,2574.0,2574.0,7099.99,7100.0,6972.98,7059.4,5832.982778
2020-04-17 14:00:00,2575.0,2575.0,2575.0,2575.0,7059.41,7072.97,7010.0,7024.37,2357.39798
2020-04-17 15:00:00,2576.0,2576.0,2576.0,2576.0,7024.37,7058.0,7012.43,7037.94,1869.335785
2020-04-17 16:00:00,2577.0,2577.0,2577.0,2577.0,7037.95,7060.0,7031.53,7054.99,1794.902614
2020-04-17 17:00:00,2578.0,2578.0,2578.0,2578.0,7054.8,7066.0,7030.0,7042.5,1568.230375
2020-04-17 18:00:00,2579.0,2579.0,2579.0,2579.0,7042.5,7048.98,7022.5,7033.59,1279.454652
2020-04-17 19:00:00,2580.0,2580.0,2580.0,2580.0,7033.94,7090.39,7033.2,7072.71,1776.569367
2020-04-17 20:00:00,2581.0,2581.0,2581.0,2581.0,7071.48,7084.6,7047.0,7054.42,1199.243655
2020-04-17 21:00:00,2582.0,2582.0,2582.0,2582.0,7054.11,7078.32,7035.0,7047.96,888.593895
2020-04-17 22:00:00,2583.0,2583.0,2583.0,2583.0,7047.93,7066.61,7045.48,7054.72,690.989018
2020-04-17 23:00:00,2584.0,2584.0,2584.0,2584.0,7054.47,7148.12,7015.0,7027.55,5481.713381
2020-04-18 00:00:00,2585.0,2585.0,2585.0,2585.0,7026.78,7073.48,7014.4,7066.43,1739.085891
2020-04-18 01:00:00,2586.0,2586.0,2586.0,2586.0,7066.99,7090.0,7059.26,7077.34,1043.16215
2020-04-18 02:00:00,2587.0,2587.0,2587.0,2587.0,7076.25,7109.99,7074.16,7079.49,1799.211118
2020-04-18 03:00:00,2588.0,2588.0,2588.0,2588.0,7079.77,7106.74,7076.66,7086.8,1077.924497
2020-04-18 04:00:00,2589.0,2589.0,2589.0,2589.0,7085.86,7104.58,7079.04,7081.0,675.824838
2020-04-18 05:00:00,2590.0,2590.0,2590.0,2590.0,7081.18,7120.0,7080.79,7100.71,1210.699138
2020-04-18 06:00:00,2591.0,2591.0,2591.0,2591.0,7100.7,7110.62,7083.87,7085.71,784.325281
2020-04-18 07:00:00,2592.0,2592.0,2592.0,2592.0,7085.98,7099.98,7077.44,7089.72,885.919956
2020-04-18 08:00:00,2593.0,2593.0,2593.0,2593.0,7089.78,7107.96,7082.86,7090.0,990.396796
2020-04-18 09:00:00,2594.0,2594.0,2594.0,2594.0,7090.01,7102.0,7086.02,7089.1,762.392115
2020-04-18 10:00:00,2595.0,2595.0,2595.0,2595.0,7089.1,7093.87,7054.11,7082.9,1557.443839
2020-04-18 11:00:00,2596.0,2596.0,2596.0,2596.0,7082.67,7120.93,7060.01,7104.52,1251.92314
2020-04-18 12:00:00,2597.0,2597.0,2597.0,2597.0,7104.52,7160.0,7078.74,7133.34,3327.367012
2020-04-18 13:00:00,2598.0,2598.0,2598.0,2598.0,7133.36,7260.0,7120.53,7237.14,9412.274543
2020-04-18 14:00:00,2599.0,2599.0,2599.0,2599.0,7237.13,7268.9,7209.5,7228.2,4003.614769
2020-04-18 15:00:00,2600.0,2600.0,2600.0,2600.0,7228.82,7246.49,7210.15,7243.37,2523.040239
2020-04-18 16:00:00,2601.0,2601.0,2601.0,2601.0,7243.65,7255.0,7155.01,7194.04,4683.281277
2020-04-18 17:00:00,2602.0,2602.0,2602.0,2602.0,7194.28,7220.38,7180.0,7189.69,1697.780884
2020-04-18 18:00:00,2603.0,2603.0,2603.0,2603.0,7190.68,7199.65,7175.0,7191.77,989.085066
2020-04-18 19:00:00,2604.0,2604.0,2604.0,2604.0,7191.77,7224.79,7186.27,7211.2,1528.319775
2020-04-18 20:00:00,2605.0,2605.0,2605.0,2605.0,7211.2,7230.0,7199.0,7220.22,1356.80021
2020-04-18 21:00:00,2606.0,2606.0,2606.0,2606.0,7220.1,7235.44,7204.45,7215.6,1218.703478
2020-04-18 22:00:00,2607.0,2607.0,2607.0,2607.0,7215.61,7293.08,7208.86,7260.99,2990.766133
2020-04-18 23:00:00,2608.0,2608.0,2608.0,2608.0,7261.0,7277.69,7225.01,7248.6,1979.200674
2020-04-19 00:00:00,2609.0,2609.0,2609.0,2609.0,7248.6,7266.15,7180.0,7222.0,2562.366537
2020-04-19 01:00:00,2610.0,2610.0,2610.0,2610.0,7222.0,7235.19,7193.66,7226.43,1407.635244
2020-04-19 02:00:00,2611.0,2611.0,2611.0,2611.0,7226.43,7245.9,7212.79,7232.95,1122.010665
2020-04-19 03:00:00,2612.0,2612.0,2612.0,2612.0,7232.94,7237.6,7216.16,7229.96,1061.502614
2020-04-19 04:00:00,2613.0,2613.0,2613.0,2613.0,7229.27,7243.79,7220.07,7222.21,855.110884
2020-04-19 05:00:00,2614.0,2614.0,2614.0,2614.0,7222.22,7225.99,7100.0,7121.36,4421.562004
2020-04-19 06:00:00,2615.0,2615.0,2615.0,2615.0,7122.79,7175.64,7101.25,7154.64,2921.621088
2020-04-19 07:00:00,2616.0,2616.0,2616.0,2616.0,7154.64,7163.19,7122.0,7146.77,1251.612105
2020-04-19 08:00:00,2617.0,2617.0,2617.0,2617.0,7145.49,7153.0,7123.18,7146.24,1278.827976
2020-04-19 09:00:00,2618.0,2618.0,2618.0,2618.0,7146.24,7186.0,7133.0,7170.55,1473.589334
2020-04-19 10:00:00,2619.0,2619.0,2619.0,2619.0,7170.51,7181.8,7153.0,7165.96,1374.354556
2020-04-19 11:00:00,2620.0,2620.0,2620.0,2620.0,7166.14,7170.84,7137.0,7163.19,1315.363273
2020-04-19 12:00:00,2621.0,2621.0,2621.0,2621.0,7162.66,7170.0,7145.22,7155.33,906.20565
2020-04-19 13:00:00,2622.0,2622.0,2622.0,2622.0,7155.83,7157.02,7080.0,7103.2,3648.083899
2020-04-19 14:00:00,2623.0,2623.0,2623.0,2623.0,7103.46,7113.24,7055.6,7106.99,4630.373422
2020-04-19 15:00:00,2624.0,2624.0,2624.0,2624.0,7107.03,7120.0,7089.77,7097.33,1726.549846
2020-04-19 16:00:00,2625.0,2625.0,2625.0,2625.0,7097.34,7134.05,7086.0,7122.59,1914.554019
2020-04-19 17:00:00,2626.0,2626.0,2626.0,2626.0,7122.49,7167.93,7116.29,7157.14,2385.099509
2020-04-19 18:00:00,2627.0,2627.0,2627.0,2627.0,7157.15,7170.58,7135.0,7147.12,1263.474528
2020-04-19 19:00:00,2628.0,2628.0,2628.0,2628.0,7147.13,7152.03,7115.23,7134.28,1023.553924
2020-04-19 20:00:00,2629.0,2629.0,2629.0,2629.0,7134.25,7150.0,7117.0,7136.44,859.927937
2020-04-19 21:00:00,2630.0,2630.0,2630.0,2630.0,7137.61,7210.0,7136.57,7183.04,1732.423616
2020-04-19 22:00:00,2631.0,2631.0,2631.0,2631.0,7184.71,7193.08,7154.98,7175.52,1928.810088
2020-04-19 23:00:00,2632.0,2632.0,2632.0,2632.0,7175.05,7187.9,7104.28,7120.74,2600.251212
2020-04-20 00:00:00,2633.0,2633.0,2633.0,2633.0,7121.4,7172.32,7082.0,7161.16,2641.334702
2020-04-20 01:00:00,2634.0,2634.0,2634.0,2634.0,7161.16,7166.44,7130.9,7155.63,1353.887919
2020-04-20 02:00:00,2635.0,2635.0,2635.0,2635.0,7155.76,7187.0,7145.78,7173.45,1357.087599
2020-04-20 03:00:00,2636.0,2636.0,2636.0,2636.0,7173.9,7184.83,7155.0,7161.03,1506.179141
2020-04-20 04:00:00,2637.0,2637.0,2637.0,2637.0,7161.55,7220.0,7161.35,7173.57,2597.748867
2020-04-20 05:00:00,2638.0,2638.0,2638.0,2638.0,7173.74,7185.02,7154.49,7173.29,1450.438086
2020-04-20 06:00:00,2639.0,2639.0,2639.0,2639.0,7173.22,7180.88,7154.01,7167.97,1323.532293
2020-04-20 07:00:00,2640.0,2640.0,2640.0,2640.0,7167.95,7198.0,7156.26,7184.94,1536.533089
2020-04-20 08:00:00,2641.0,2641.0,2641.0,2641.0,7185.18,7188.32,7136.37,7150.16,1978.186636
2020-04-20 09:00:00,2642.0,2642.0,2642.0,2642.0,7150.16,7158.0,7120.0,7146.56,1751.131686
2020-04-20 10:00:00,2643.0,2643.0,2643.0,2643.0,7145.9,7146.44,7015.0,7076.45,6322.910172
2020-04-20 11:00:00,2644.0,2644.0,2644.0,2644.0,7076.45,7081.3,6955.37,6966.55,6316.032233
2020-04-20 12:00:00,2645.0,2645.0,2645.0,2645.0,6965.42,7067.35,6912.34,7034.11,8575.512793
2020-04-20 13:00:00,2646.0,2646.0,2646.0,2646.0,7035.05,7053.97,7008.54,7022.81,3410.24328
2020-04-20 14:00:00,2647.0,2647.0,2647.0,2647.0,7022.81,7077.8,7010.52,7065.64,2812.456407
2020-04-20 15:00:00,2648.0,2648.0,2648.0,2648.0,7065.74,7094.26,7052.1,7071.4,2744.422931
2020-04-20 16:00:00,2649.0,2649.0,2649.0,2649.0,7071.4,7087.85,7026.07,7044.73,2240.089583
2020-04-20 17:00:00,2650.0,2650.0,2650.0,2650.0,7045.66,7047.94,6837.03,6872.59,10826.459002
2020-04-20 18:00:00,2651.0,2651.0,2651.0,2651.0,6872.58,6987.18,6825.0,6865.85,8326.60322
2020-04-20 19:00:00,2652.0,2652.0,2652.0,2652.0,6865.92,6892.86,6766.43,6768.88,8749.356386
2020-04-20 20:00:00,2653.0,2653.0,2653.0,2653.0,6768.94,6867.34,6751.0,6856.94,5352.314518
2020-04-20 21:00:00,2654.0,2654.0,2654.0,2654.0,6856.95,6878.83,6825.0,6841.83,2674.834211
2020-04-20 22:00:00,2655.0,2655.0,2655.0,2655.0,6841.39,6894.32,6837.73,6875.63,1893.717176
2020-04-20 23:00:00,2656.0,2656.0,2656.0,2656.0,6875.63,6883.83,6812.51,6826.83,2408.47944
2020-04-21 00:00:00,2657.0,2657.0,2657.0,2657.0,6828.98,6917.0,6811.05,6878.54,2940.543402
2020-04-21 01:00:00,2658.0,2658.0,2658.0,2658.0,6879.24,6908.49,6861.49,6874.64,1670.150521
2020-04-21 02:00:00,2659.0,2659.0,2659.0,2659.0,6874.97,6887.41,6837.79,6848.45,2072.304182
2020-04-21 03:00:00,2660.0,2660.0,2660.0,2660.0,6848.32,6873.62,6840.55,6857.92,1127.891188
2020-04-21 04:00:00,2661.0,2661.0,2661.0,2661.0,6857.92,6868.09,6830.29,6853.12,1695.725372
2020-04-21 05:00:00,2662.0,2662.0,2662.0,2662.0,6852.71,6890.0,6841.83,6887.79,1744.313541
2020-04-21 06:00:00,2663.0,2663.0,2663.0,2663.0,6887.79,6902.0,6869.24,6876.67,1890.550509
2020-04-21 07:00:00,2664.0,2664.0,2664.0,2664.0,6876.65,6884.88,6861.02,6878.68,1670.050927
2020-04-21 08:00:00,2665.0,2665.0,2665.0,2665.0,6878.62,6892.9,6846.01,6859.7,1912.230864
2020-04-21 09:00:00,2666.0,2666.0,2666.0,2666.0,6859.7,6869.15,6770.0,6832.61,4990.490745
2020-04-21 10:00:00,2667.0,2667.0,2667.0,2667.0,6832.62,6852.99,6803.6,6807.2,2536.462392
2020-04-21 11:00:00,2668.0,2668.0,2668.0,2668.0,6807.2,6827.76,6762.0,6793.29,3384.559413
2020-04-21 12:00:00,2669.0,2669.0,2669.0,2669.0,6792.79,6840.0,6782.0,6809.23,2601.214338
2020-04-21 13:00:00,2670.0,2670.0,2670.0,2670.0,6809.19,6849.0,6784.2,6834.27,3297.229417
2020-04-21 14:00:00,2671.0,2671.0,2671.0,2671.0,6834.52,6875.0,6810.46,6816.37,4398.857898
2020-04-21 15:00:00,2672.0,2672.0,2672.0,2672.0,6816.37,6846.63,6801.0,6830.8,3058.920095
2020-04-21 16:00:00,2673.0,2673.0,2673.0,2673.0,6830.79,6857.42,6819.97,6844.13,2511.47282
2020-04-21 17:00:00,2674.0,2674.0,2674.0,2674.0,6844.16,6940.0,6811.11,6898.35,6527.27769
2020-04-21 18:00:00,2675.0,2675.0,2675.0,2675.0,6898.35,6906.76,6870.0,6877.36,2893.644557
2020-04-21 19:00:00,2676.0,2676.0,2676.0,2676.0,6877.4,6899.0,6863.33,6864.92,1589.938597
2020-04-21 20:00:00,2677.0,2677.0,2677.0,2677.0,6863.95,6888.16,6856.05,6884.08,1511.21421
2020-04-21 21:00:00,2678.0,2678.0,2678.0,2678.0,6883.92,6915.4,6870.42,6888.0,900.618076
2020-04-21 22:00:00,2679.0,2679.0,2679.0,2679.0,6887.99,6897.74,6870.73,6890.61,1384.780064
2020-04-21 23:00:00,2680.0,2680.0,2680.0,2680.0,6890.69,6898.14,6830.0,6841.37,1799.26999
2020-04-22 00:00:00,2681.0,2681.0,2681.0,2681.0,6841.36,6859.84,6818.0,6831.68,2113.278445
2020-04-22 01:00:00,2682.0,2682.0,2682.0,2682.0,6831.73,6854.76,6818.72,6854.05,1085.126153
2020-04-22 02:00:00,2683.0,2683.0,2683.0,2683.0,6854.05,6888.0,6843.96,6867.64,1368.785426
2020-04-22 03:00:00,2684.0,2684.0,2684.0,2684.0,6867.81,6876.47,6850.0,6862.24,837.282739
2020-04-22 04:00:00,2685.0,2685.0,2685.0,2685.0,6862.24,6872.98,6842.53,6854.07,1064.528569
2020-04-22 05:00:00,2686.0,2686.0,2686.0,2686.0,6854.07,6914.29,6850.54,6900.56,1822.787461
2020-04-22 06:00:00,2687.0,2687.0,2687.0,2687.0,6900.56,6937.52,6881.11,6934.28,3019.707011
2020-04-22 07:00:00,2688.0,2688.0,2688.0,2688.0,6934.28,6964.84,6915.55,6942.11,4467.326173
2020-04-22 08:00:00,2689.0,2689.0,2689.0,2689.0,6941.78,6953.54,6918.07,6947.94,2236.890558
2020-04-22 09:00:00,2690.0,2690.0,2690.0,2690.0,6947.94,6974.57,6935.09,6947.4,2246.973869
2020-04-22 10:00:00,2691.0,2691.0,2691.0,2691.0,6947.4,6955.97,6926.89,6937.57,1554.477286
2020-04-22 11:00:00,2692.0,2692.0,2692.0,2692.0,6937.58,6962.96,6933.2,6955.8,1462.136258
2020-04-22 12:00:00,2693.0,2693.0,2693.0,2693.0,6955.81,6968.0,6928.43,6954.42,1959.393644
2020-04-22 13:00:00,2694.0,2694.0,2694.0,2694.0,6954.98,7098.0,6945.0,7061.34,9224.154438
2020-04-22 14:00:00,2695.0,2695.0,2695.0,2695.0,7061.97,7132.0,7050.0,7091.95,5911.396112
2020-04-22 15:00:00,2696.0,2696.0,2696.0,2696.0,7091.98,7113.14,7075.23,7112.2,3292.809084
2020-04-22 16:00:00,2697.0,2697.0,2697.0,2697.0,7112.15,7156.38,7095.1,7119.73,4352.135141
2020-04-22 17:00:00,2698.0,2698.0,2698.0,2698.0,7119.6,7128.8,7062.6,7084.05,3542.357617
2020-04-22 18:00:00,2699.0,2699.0,2699.0,2699.0,7084.7,7123.89,7080.0,7096.34,2155.574113
2020-04-22 19:00:00,2700.0,2700.0,2700.0,2700.0,7096.3,7117.27,7084.0,7085.57,2088.498378
2020-04-22 20:00:00,2701.0,2701.0,2701.0,2701.0,7085.56,7111.0,7079.41,7108.59,1370.393918
2020-04-22 21:00:00,2702.0,2702.0,2702.0,2702.0,7108.67,7131.67,7087.0,7092.97,1739.328584
2020-04-22 22:00:00,2703.0,2703.0,2703.0,2703.0,7093.36,7115.0,7085.81,7112.0,1035.837202
2020-04-22 23:00:00,2704.0,2704.0,2704.0,2704.0,7112.13,7128.93,7098.71,7125.14,1535.199155
2020-04-23 00:00:00,2705.0,2705.0,2705.0,2705.0,7125.12,7143.24,7100.0,7116.82,1605.419018
2020-04-23 01:00:00,2706.0,2706.0,2706.0,2706.0,7116.95,7183.0,7112.58,7169.62,2883.682187
2020-04-23 02:00:00,2707.0,2707.0,2707.0,2707.0,7170.33,7182.88,7125.0,7125.22,2359.28936
2020-04-23 03:00:00,2708.0,2708.0,2708.0,2708.0,7125.22,7154.7,7112.0,7113.27,1635.078271
2020-04-23 04:00:00,2709.0,2709.0,2709.0,2709.0,7113.27,7138.0,7089.98,7127.29,1992.46195
2020-04-23 05:00:00,2710.0,2710.0,2710.0,2710.0,7126.73,7133.25,7096.0,7101.0,1640.990847
2020-04-23 06:00:00,2711.0,2711.0,2711.0,2711.0,7101.0,7106.51,7020.0,7039.95,5031.157923
2020-04-23 07:00:00,2712.0,2712.0,2712.0,2712.0,7039.95,7074.15,7030.0,7061.54,2403.414912
2020-04-23 08:00:00,2713.0,2713.0,2713.0,2713.0,7061.35,7099.0,7046.21,7079.04,2361.65865
2020-04-23 09:00:00,2714.0,2714.0,2714.0,2714.0,7079.04,7097.0,7050.0,7096.36,1442.63074
2020-04-23 10:00:00,2715.0,2715.0,2715.0,2715.0,7096.36,7100.0,7058.12,7062.57,1711.919376
2020-04-23 11:00:00,2716.0,2716.0,2716.0,2716.0,7062.22,7144.0,7059.37,7133.39,3494.641149
2020-04-23 12:00:00,2717.0,2717.0,2717.0,2717.0,7133.89,7179.87,7108.23,7167.7,4532.478372
2020-04-23 13:00:00,2718.0,2718.0,2718.0,2718.0,7168.13,7250.0,7149.66,7233.68,7213.064289
2020-04-23 14:00:00,2719.0,2719.0,2719.0,2719.0,7233.69,7738.0,7233.69,7536.36,28633.509671
2020-04-23 15:00:00,2720.0,2720.0,2720.0,2720.0,7537.27,7554.44,7455.33,7530.1,7218.853014
2020-04-23 16:00:00,2721.0,2721.0,2721.0,2721.0,7528.78,7600.0,7485.0,7504.91,6878.056491
2020-04-23 17:00:00,2722.0,2722.0,2722.0,2722.0,7505.0,7554.75,7504.99,7551.14,3281.051641
2020-04-23 18:00:00,2723.0,2723.0,2723.0,2723.0,7551.45,7570.0,7512.05,7539.79,2393.195311
2020-04-23 19:00:00,2724.0,2724.0,2724.0,2724.0,7539.0,7544.98,7510.0,7522.01,1906.587334
2020-04-23 20:00:00,2725.0,2725.0,2725.0,2725.0,7522.0,7564.6,7520.0,7531.87,2030.468586
2020-04-23 21:00:00,2726.0,2726.0,2726.0,2726.0,7531.43,7616.16,7531.06,7589.72,2834.49872
2020-04-23 22:00:00,2727.0,2727.0,2727.0,2727.0,7589.24,7598.0,7540.0,7563.51,1720.170525
2020-04-23 23:00:00,2728.0,2728.0,2728.0,2728.0,7563.5,7563.55,7420.0,7482.39,5569.291224
2020-04-24 00:00:00,2729.0,2729.0,2729.0,2729.0,7483.96,7530.97,7470.11,7489.01,2514.943493
2020-04-24 01:00:00,2730.0,2730.0,2730.0,2730.0,7489.01,7519.14,7457.95,7482.01,2073.00205
2020-04-24 02:00:00,2731.0,2731.0,2731.0,2731.0,7482.01,7532.86,7474.6,7520.07,1971.15164
2020-04-24 03:00:00,2732.0,2732.0,2732.0,2732.0,7520.08,7550.0,7503.08,7523.0,1639.814728
2020-04-24 04:00:00,2733.0,2733.0,2733.0,2733.0,7522.95,7544.0,7496.82,7541.85,1727.751645
2020-04-24 05:00:00,2734.0,2734.0,2734.0,2734.0,7541.85,7544.8,7491.59,7495.59,1646.25122
2020-04-24 06:00:00,2735.0,2735.0,2735.0,2735.0,7495.48,7535.0,7493.26,7531.09,1572.74696
2020-04-24 07:00:00,2736.0,2736.0,2736.0,2736.0,7531.06,7586.92,7518.02,7568.68,3338.44876
2020-04-24 08:00:00,2737.0,2737.0,2737.0,2737.0,7568.68,7580.89,7520.0,7555.89,2713.505161
2020-04-24 09:00:00,2738.0,2738.0,2738.0,2738.0,7554.97,7615.96,7544.41,7578.06,4009.99938
2020-04-24 10:00:00,2739.0,2739.0,2739.0,2739.0,7578.49,7579.19,7502.0,7533.63,3722.353354
2020-04-24 11:00:00,2740.0,2740.0,2740.0,2740.0,7533.62,7610.0,7480.0,7494.03,4984.756736
2020-04-24 12:00:00,2741.0,2741.0,2741.0,2741.0,7494.03,7529.0,7457.0,7505.45,3950.456161
2020-04-24 13:00:00,2742.0,2742.0,2742.0,2742.0,7506.2,7521.42,7477.6,7478.3,2461.403629
2020-04-24 14:00:00,2743.0,2743.0,2743.0,2743.0,7478.15,7510.53,7388.0,7497.76,6997.420493
2020-04-24 15:00:00,2744.0,2744.0,2744.0,2744.0,7498.75,7523.53,7479.96,7503.12,3294.337451
2020-04-24 16:00:00,2745.0,2745.0,2745.0,2745.0,7503.13,7519.99,7478.07,7514.92,2146.490976
2020-04-24 17:00:00,2746.0,2746.0,2746.0,2746.0,7514.92,7515.0,7495.0,7505.68,1330.086783
2020-04-24 18:00:00,2747.0,2747.0,2747.0,2747.0,7505.72,7544.17,7504.23,7515.97,1762.772575
2020-04-24 19:00:00,2748.0,2748.0,2748.0,2748.0,7516.38,7527.0,7499.46,7521.58,1130.131913
2020-04-24 20:00:00,2749.0,2749.0,2749.0,2749.0,7521.65,7545.56,7515.72,7524.49,1468.752198
2020-04-24 21:00:00,2750.0,2750.0,2750.0,2750.0,7525.29,7550.0,7495.31,7495.32,994.173035
2020-04-24 22:00:00,2751.0,2751.0,2751.0,2751.0,7495.32,7519.2,7467.09,7485.54,1764.044648
2020-04-24 23:00:00,2752.0,2752.0,2752.0,2752.0,7486.13,7508.96,7485.0,7505.0,967.32495
2020-04-25 00:00:00,2753.0,2753.0,2753.0,2753.0,7505.0,7512.0,7431.07,7471.35,1887.154953
2020-04-25 01:00:00,2754.0,2754.0,2754.0,2754.0,7471.6,7496.94,7450.02,7480.78,1051.622963
2020-04-25 04:00:00,2755.0,2755.0,2755.0,2755.0,7480.68,7525.5,7480.68,7518.42,698.281618
2020-04-25 05:00:00,2756.0,2756.0,2756.0,2756.0,7518.95,7565.0,7518.0,7563.45,2102.995985
2020-04-25 06:00:00,2757.0,2757.0,2757.0,2757.0,7564.74,7588.0,7532.05,7578.39,2426.369879
2020-04-25 07:00:00,2758.0,2758.0,2758.0,2758.0,7578.39,7594.0,7550.0,7561.48,2442.882569
2020-04-25 08:00:00,2759.0,2759.0,2759.0,2759.0,7561.68,7579.8,7512.0,7550.52,3796.724608
